pessoa_id,idade,salario_anual,situacao_moradia,tempo_de_trabalho,motivo_do_emprestimo,pontuacao,valor_emprestimo,taxa_de_juros,possibilidade_de_inadimplencia,renda_percentual,inadimplente,tempo_solicitacao
g74d0sRT-AjyM,33,70000,Own,17,Venture,A,24000,7.49,0,0.34,N,6
SzNsGohE-iYxS,31,68000,Mortgage,2,Debtconsolidation,B,18000,10,0,0.26,N,10
AcY8W5YY-R0Hl,21,86000,Mortgage,3,Venture,A,8400,NULL,0,0.1,N,4
1uWNKTIE-TrgN,NULL,NULL,Rent,8,Venture,B,4500,NULL,0,0.06,N,18
wi41blDM-bAzu,26,65000,Own,3,Medical,C,7000,13.92,0,0.11,Y,3
z56xYgtR-nguo,23,73000,Rent,2,Venture,B,3000,12.18,0,0.04,N,3
i2SY1RTR-9mgZ,26,43000,Rent,0,Personal,C,9000,13.85,0,0.21,Y,4
3tPcaaBi-MFz3,31,25200,Rent,0,Personal,A,1400,6.99,0,0.06,N,6
vlJhP4Od-evPp,25,38556,Rent,9,Personal,C,20000,11.22,1,0.52,Y,4
qa5Y0H9P-Gy6g,22,63400,Mortgage,6,Personal,B,10500,9.99,0,0.17,N,2
5Biwhbwj-RNoo,23,30680,Rent,7,Debtconsolidation,B,10000,10.37,1,0.33,N,4
kAtOTWgf-dp45,31,30000,Mortgage,NULL,Education,B,1200,NULL,0,0.04,N,8
ssrlgbop-v9zI,25,65000,Rent,0,Personal,A,15000,9.63,0,0.23,N,4
gyYiUR9C-Ko7p,22,16200,Own,6,Personal,B,2000,12.42,0,0.12,N,3
UX5fqxU1-MYin,NULL,72000,Mortgage,2,Medical,,16750,12.53,0,0.37,Y,3
nScQ93qA-0ncl,23,96000,Mortgage,1,Education,A,10000,7.49,0,0.1,N,3
yk6Uq4en-RxXd,28,34000,Rent,0,Personal,D,2600,15.62,1,0.08,N,9
RCWidnea-ln77,25,70000,Rent,9,Education,B,6000,9.25,0,0.09,N,4
ILzoQTSg-JlT2,21,24996,Rent,0,Debtconsolidation,D,5000,NULL,1,0.2,N,3
oJqr0odO-fMvH,23,32000,Rent,5,Medical,A,10000,7.29,1,0.31,N,3
pnOJCzyr-G5W2,34,65004,Rent,8,Homeimprovement,B,5000,10.59,0,0.08,N,9
vkmP6P2k-Hc7S,34,60000,Mortgage,6,Education,E,10500,15.68,0,0.17,N,10
iEUpxTrS-ZKDP,29,28140,Rent,0,Medical,A,5000,7.29,0,0.18,N,9
9M6c2cks-kctW,24,56004,Rent,2,Medical,C,14000,12.61,0,0.25,N,2
uHZxxrga-4y1b,23,38000,Mortgage,5,Personal,A,5400,7.9,0,0.14,N,3
amJfyR3q-2Znl,26,34000,Rent,1,Venture,C,5500,13.11,0,0.16,N,3
kBfTyqME-IdSP,25,40800,Rent,9,Personal,D,5600,16.77,0,0.14,N,3
YsxzG1fg-69S7,34,103363,Mortgage,4,Debtconsolidation,B,15000,NULL,0,0.15,N,8
vHWguE2Q-Q19b,44,54000,Rent,NULL,,C,4800,10.37,0,0.1,N,10
Q9AzxRn0-cBiF,28,65004,Mortgage,NULL,Medical,A,7050,8.88,0,0.09,N,5
XdykOdLj-qdRo,27,87000,Mortgage,2,Venture,A,7200,9.63,0,0.08,N,6
6bqzzvx9-5M3e,34,47125,Mortgage,12,Venture,B,3200,10.99,0,0.07,N,8
yIJDOLyu-0y7A,24,110000,Mortgage,8,Personal,D,10000,15.62,0,0.09,Y,4
vr21Wcz3-MmSH,22,23000,Rent,1,Medical,F,2800,21.74,1,0.12,N,4
CEuOdnGy-nb7e,31,219996,Mortgage,3,Medical,A,20000,6.54,0,0.09,N,5
cSHzxf8s-72Ym,28,41500,Rent,3,Medical,D,11000,15.33,1,0.27,Y,5
kuPWUrlb-x5Ep,30,200000,Own,14,Venture,A,16000,NULL,0,0.08,N,5
5ukrzUkm-rY8R,46,39000,Rent,2,Debtconsolidation,B,15000,10.99,1,0.38,N,12
amZJhM6D-aArh,32,225000,Mortgage,4,Personal,C,20000,13.92,0,0.09,N,10
pEgKd6yi-B3E4,33,186996,Mortgage,0,Education,D,25000,14.46,0,0.13,Y,8
EK1tcNoJ-woRU,30,155000,Rent,9,Debtconsolidation,A,6000,7.14,0,0.04,N,10
AaQkNza4-OkmO,25,87000,Rent,3,Medical,B,8000,10.37,0,0.09,N,2
4QEelDQK-SxWb,22,46500,Mortgage,1,Education,B,4000,10.62,0,0.09,N,3
BefmXjEn-jrTo,25,48000,Mortgage,8,Personal,A,2250,8.49,1,0.05,N,3
kboPAqYT-dXTW,28,NULL,Mortgage,2,Education,B,4600,9.99,0,0.06,,2
oOGM8HgW-PlAl,23,30000,Rent,0,Medical,C,8400,14.65,0,0.28,N,3
5foPsoaY-RS45,33,26400,Rent,3,Medical,B,1000,10.99,0,0.04,N,7
j4iFMyax-aESj,24,50004,Rent,4,Debtconsolidation,C,7200,12.84,0,0.14,Y,3
FE0BWZlW-I2DA,22,41000,Rent,6,Venture,A,5000,NULL,0,0.12,N,2
0krtbBYp-ArvB,39,80000,Mortgage,18,Medical,C,5600,13.43,0,0.07,N,17
nqDvPnPa-7rOr,23,119500,Mortgage,4,Personal,A,24000,7.51,0,0.2,N,2
bksnWkRw-X0kt,23,48000,Rent,3,Education,B,6600,11.11,0,0.14,N,2
F6goumOl-MSMn,21,26400,Rent,5,Personal,C,4750,12.23,0,0.18,N,3
bRsDzuj0-qY45,22,24000,Rent,2,Homeimprovement,B,6000,12.18,1,0.25,N,3
8AEt32e9-U932,35,37000,Own,1,Education,A,10000,NULL,0,NULL,N,3
jxLHc0XZ-nrXb,24,34000,Rent,0,Personal,A,6000,8.9,0,0.18,N,4
JqyEvMgK-EsA4,28,135000,Rent,8,Medical,B,10800,NULL,0,0.08,N,7
cARTn6Ed-WBn3,22,54000,Mortgage,6,Debtconsolidation,B,3000,10,0,0.06,N,3
wG2tgxvM-tWfW,26,55000,Rent,0,Venture,A,9000,NULL,0,0.16,N,2
ltrQddwr-XKoB,28,144000,Own,11,Medical,D,7000,15.99,0,0.05,Y,10
aqo8B7x2-sIIJ,21,46800,Rent,3,Personal,D,12000,15.21,0,0.26,Y,3
R0nz50Ul-APfF,24,56004,Mortgage,5,Debtconsolidation,B,6000,10,1,0.11,N,3
N6wTAaqr-MNcM,28,70000,Mortgage,7,Education,A,8000,6.62,0,0.11,N,5
gPsrrvbm-bcgW,31,300000,Mortgage,1,Venture,D,25000,14.83,0,0.08,N,9
XWWNREUL-lU3v,28,33000,Rent,10,Personal,A,15000,NULL,1,0.45,N,6
s3rM3BFa-qdJl,24,23000,Rent,0,Homeimprovement,C,8000,13.49,1,0.35,N,4
o7Ntggty-ZNr2,28,65000,Rent,9,Personal,A,10400,5.42,0,0.16,N,8
eILFPGyp-AsZe,27,35040,Rent,11,Medical,B,2000,10.99,0,0.06,N,10
GOLHLMnp-kGSQ,27,52600,Mortgage,2,Personal,D,21600,17.27,1,0.41,N,9
O5DEDuFU-RjMJ,32,130000,Rent,0,Personal,A,16000,NULL,0,0.12,N,10
bzDaSbNJ-M4d9,38,96000,Mortgage,0,Personal,C,1500,14.26,0,0.02,N,14
uvQEFXRx-Fpqz,26,90000,Rent,5,Medical,B,3000,NULL,0,0.03,N,4
j5ekmDuP-l78H,23,75000,Rent,7,Education,C,NULL,NULL,0,0.05,N,2
NtHl0n1f-XcRh,47,25000,Own,2,Personal,C,10750,14.22,0,0.43,Y,16
aXJioK19-jYBk,41,30840,Rent,8,Medical,B,6000,10.59,0,0.19,N,13
cMbPP7Te-HNoM,22,48000,Own,0,Venture,D,1500,16.29,0,0.03,N,3
GqpteuQm-C6rJ,35,26400,Rent,2,Debtconsolidation,D,6000,16.29,1,0.23,Y,8
BMa577Jd-0KoK,24,15915,Rent,0,Personal,D,2000,15.05,1,0.13,Y,4
lUGSF8Tj-5BxZ,32,19200,Rent,NULL,Education,,9000,7.29,0,0.1,N,8
LEaxKp8q-HqPg,31,124992,Mortgage,15,Venture,A,24000,8.49,0,0.19,N,7
iD0O3K0t-p9DU,33,125000,Mortgage,2,Medical,A,20000,7.88,0,0.16,N,5
BcmxIzL2-0uYc,23,24000,Rent,4,Education,C,12250,13.16,1,0.51,N,3
oLpRz0SZ-8RKs,21,48000,Mortgage,1,Education,B,3500,10.25,1,0.07,N,3
HOG7MA3l-zzKc,28,100000,Rent,1,Education,A,10000,7.51,0,0.1,N,7
tpQcpf6U-BJqH,26,64000,Rent,2,Medical,A,3000,NULL,0,0.05,N,4
nIF362OC-JSO6,22,14400,Rent,1,Venture,D,5600,14.59,1,0.39,Y,2
jsAqiPLL-869u,30,50000,Mortgage,11,Debtconsolidation,B,1400,10.36,0,0.03,N,8
kjOll1WI-6WpW,26,53000,Rent,4,Education,B,6800,9.91,0,0.13,N,4
KxqN1d1a-eCA6,30,95000,Mortgage,0,Debtconsolidation,A,10000,7.51,0,0.11,N,9
wveNyJ2k-3DX7,22,20000,Own,1,Venture,C,5000,14.72,0,0.25,N,3
DzTEhztk-8G87,25,48000,Mortgage,0,Medical,C,23500,13.49,0,0.49,Y,4
ehZaez0f-Q2nt,26,32000,Rent,6,Medical,A,12000,8.94,1,0.38,N,3
svtd1j81-htXO,31,40000,Mortgage,5,Personal,A,14000,6.03,0,0.35,N,10
WK43fxzB-9lMj,25,36000,Rent,7,Medical,B,11325,12.69,1,0.31,N,4
OavP3Wac-a5oO,24,40000,Rent,3,Venture,A,7000,7.88,0,0.17,N,4
P8JPCXLh-RIw0,26,144000,Rent,0,Debtconsolidation,A,5800,7.29,0,0.04,N,3
bGoHcvNR-MNyG,22,18000,Rent,0,Homeimprovement,A,3600,6.91,1,0.2,N,3
9wlJOeGT-StHM,31,100000,Mortgage,11,Homeimprovement,A,8000,6.99,0,0.08,N,7
CNRlD0dN-FzJd,25,55000,Own,9,Education,C,10000,13.57,0,0.18,Y,2
QqyQIqyP-7zDR,27,42000,Rent,2,Personal,B,12000,10.65,0,0.29,N,7
tjADukbl-uJE5,24,60000,Rent,0,Personal,B,12000,12.21,0,0.2,N,2
1NIkDBQY-phhf,27,36500,Rent,3,Debtconsolidation,C,7000,10.78,0,0.19,N,8
jSAQgoyn-39uL,29,54000,Rent,0,Personal,D,10000,14.96,1,0.19,N,9
PKtZkYSt-A8Wb,31,130000,Rent,6,Venture,D,12000,16.49,0,0.09,N,10
dj7NRCWe-PR2s,27,65000,Rent,5,Education,C,15000,12.84,0,0.23,Y,5
Ld6GQG9A-OYjH,24,28000,Rent,1,Medical,A,9500,5.99,1,0.34,N,3
jdXS1ERa-AqX2,26,21000,Rent,3,Personal,B,3000,10.59,0,0.14,N,2
knIZyF2p-KsjL,28,132650,Mortgage,12,Medical,B,20000,10.65,0,0.15,N,5
IffUeOyT-8wYi,28,49000,Mortgage,11,Venture,C,8025,NULL,1,0.16,Y,7
PjZ9nbx7-OpLA,34,69204,Rent,4,Personal,B,10000,12.18,0,0.14,N,6
CqsApNDv-wqme,25,54000,Rent,8,Debtconsolidation,C,19000,NULL,1,0.35,Y,4
Yph5XKNO-xGKT,33,30000,Rent,11,Medical,C,10000,11.03,1,0.33,N,6
BbmfvEP6-TWWn,33,114996,Mortgage,0,Personal,B,7450,11.71,0,0.06,N,5
PzlRghJH-o9p8,24,22000,Rent,3,Personal,B,3000,10.33,0,0.14,N,2
ZlOPZ9aH-lFof,22,18000,Rent,NULL,Debtconsolidation,C,2400,13.61,0,0.13,Y,3
KxyrY6Hy-iyfT,45,66000,Rent,4,Homeimprovement,B,13650,12.42,0,0.21,N,11
HFP1wTvk-EA2u,23,87000,Rent,4,Education,C,2100,NULL,0,0.02,N,2
iGRhdzIf-J5AF,NULL,100000,Mortgage,5,Education,,4000,8.32,0,0.06,N,2
HnaTXFTn-ncPO,28,150000,Mortgage,5,Homeimprovement,A,15000,7.88,0,0.1,N,6
WSMaJKOs-Rtvn,27,40000,Rent,4,Personal,D,10000,NULL,0,0.25,Y,6
lZEYLv6T-Dk2C,23,60000,Rent,3,Venture,D,10400,14.91,0,0.17,Y,4
ZNrZjDj8-TSGo,25,36000,Mortgage,3,Debtconsolidation,C,7000,12.73,0,0.19,Y,2
OwNACgIQ-O5jz,31,30000,Mortgage,5,Medical,D,4000,15.62,1,0.13,Y,7
n1uGWP70-6aad,25,180000,Mortgage,9,Homeimprovement,B,14400,NULL,0,0.08,N,2
hHxUGfcU-MJGL,28,65000,Own,13,Venture,A,8000,7.66,0,0.12,N,7
J17zA4Dc-4yUD,29,54000,Rent,12,Personal,B,10000,11.71,1,0.19,N,7
dvOMT7pC-9Ju4,24,42000,Mortgage,8,Debtconsolidation,B,22250,11.11,0,0.53,N,3
jvMDvcGp-XDrv,34,56400,Own,8,Medical,A,12100,5.79,0,0.21,N,9
Fuy4r2Ic-MUEJ,25,76800,Mortgage,9,Debtconsolidation,D,15000,14.96,1,0.2,N,2
LD9rgXPT-LfaQ,37,88000,Rent,11,Personal,A,3000,7.4,0,0.03,N,15
A58uc0Mq-hR7W,24,99000,Mortgage,8,Education,B,12250,9.88,0,0.12,N,2
KBg5qiaE-WWrP,27,72000,Mortgage,2,Education,B,2600,9.25,0,0.04,N,7
yyU1bRdq-sT1R,22,52320,Mortgage,6,Education,D,15000,12.86,0,0.29,N,2
iRICwcu3-cjZv,28,70000,Mortgage,7,Education,C,15000,14.65,0,0.21,N,10
ICWz4q4S-cEaQ,22,54000,Rent,2,Medical,D,7000,14.96,1,0.13,Y,2
Xqtccsxc-ThUm,24,78500,Mortgage,8,Venture,A,6000,7.49,0,0.08,N,4
HZeCQqOM-5GiU,26,50000,Rent,1,Venture,B,12000,NULL,0,0.24,N,4
2BbIY8ly-tKuF,27,58000,Rent,0,Education,C,4600,13.99,0,0.08,Y,10
PhJwWYi1-STNT,29,69996,Mortgage,11,Education,A,3400,6.39,0,0.05,N,6
dJ0NZFaz-5vz2,26,65600,Rent,5,Education,,NULL,5.99,0,0.17,N,2
qYG97CQA-X3Sy,22,50000,Rent,1,Medical,B,16800,12.53,1,0.34,N,3
HOJWjAmm-pS2Z,23,93000,Rent,6,Personal,C,20000,13.22,1,0.22,N,3
9qAjKabj-5M7u,23,40000,Mortgage,1,Education,B,4000,11.48,0,0.1,N,3
9sf7XP1A-Nz0w,23,65000,Rent,7,Venture,B,15000,11.12,0,0.23,N,3
JuD9clkO-2NoE,23,149385,Own,7,Personal,A,7000,8.94,0,0.05,N,2
X972W4Xi-RTfq,23,91000,Mortgage,7,Debtconsolidation,C,7500,11.97,0,0.08,Y,2
Kmidtnxf-1YqL,30,95000,Mortgage,6,Homeimprovement,A,12000,8.94,0,0.13,N,5
SGxM9mow-X1OM,40,95000,Rent,0,Homeimprovement,B,17000,10,0,0.18,N,12
T98zKErw-WmKg,28,50000,Rent,4,Personal,A,15000,7.49,0,0.3,N,6
ko1dKzEP-6inE,36,15000,Own,2,Personal,C,5000,13.92,1,0.33,Y,15
Blo1IJ0C-5tDw,21,24000,Rent,3,Homeimprovement,D,5000,NULL,1,0.21,Y,2
uGP7Rcny-48HQ,24,44000,Mortgage,8,Debtconsolidation,A,10750,6.17,0,0.24,N,3
IF0TeThl-2fzO,22,48156,Mortgage,6,Debtconsolidation,A,3000,NULL,0,0.06,N,2
jb2LEXLe-Jrjd,26,29040,Rent,2,Education,B,15000,9.62,1,0.52,N,4
zqXfCYoE-pReS,29,75000,Rent,2,Medical,A,6000,8.49,0,0.08,N,6
wfPMcZ2o-Rr62,26,31200,Rent,10,Debtconsolidation,C,6000,15.23,0,0.19,N,3
3xawQIU7-2Ct2,30,74797,Mortgage,14,Medical,E,4800,18.79,1,0.05,Y,7
i0sbYrYl-D6n1,23,62000,Mortgage,6,Education,B,1800,11.71,0,0.03,N,3
9aireMti-GWy5,21,20000,Rent,0,Medical,A,2000,NULL,0,0.1,N,3
GtCJJlNN-ol9b,22,57600,Own,NULL,Education,A,1500,5.99,0,0.03,N,3
80D0lslo-PYnS,29,65000,Mortgage,7,Personal,B,14000,NULL,0,NULL,,10
3TUR245z-A4iq,33,65600,Rent,4,Personal,C,10600,12.99,0,0.16,N,7
ZBg3s62n-4rdD,26,260000,Own,10,Homeimprovement,B,28000,10.99,0,0.11,N,3
lpPUyHN9-HvsW,23,80000,Rent,1,Venture,B,2000,9.99,0,0.03,N,4
MR40l1bf-ARrM,31,40000,Rent,0,Venture,B,5000,9.45,0,0.13,N,10
Wb8MnsKW-2vsi,27,235000,Mortgage,5,Venture,C,15000,NULL,0,0.13,,3
UtlDBdpD-aBzU,21,88000,Mortgage,1,Personal,D,25000,14.83,1,0.28,N,4
F9a6bBd9-Xe2o,27,68000,Rent,4,Homeimprovement,A,8700,7.88,0,0.13,N,5
vGKtTG6p-uZ5s,29,32000,Rent,1,Personal,D,6525,16.07,1,0.2,Y,9
sLWZiizW-5HJT,26,37000,Rent,10,Personal,B,6300,10.99,0,0.17,N,3
t7qhIW6b-Q6Nm,32,164000,Mortgage,15,Debtconsolidation,D,2400,14.42,1,0.01,N,10
mRQYR8vY-7ArA,29,32400,Rent,11,Homeimprovement,A,5800,5.79,1,0.18,N,5
HkLw4sUu-TPdJ,26,51356,Rent,4,Debtconsolidation,A,6000,5.79,0,0.12,N,4
zkERERuF-McSp,35,42000,Rent,7,Medical,B,10000,NULL,1,NULL,N,2
ahTXSkbx-SZqO,25,115731,Mortgage,3,Homeimprovement,A,7200,7.14,0,0.06,N,4
zS2PcbZq-ennM,29,32400,Rent,NULL,Medical,A,5000,8.9,0,0.15,N,8
6bngbYDo-nHA2,23,25000,Own,NULL,Medical,C,9000,5.79,NULL,0.11,,10
XWDfCzTT-Iiog,32,38400,Own,4,Medical,B,2400,9.99,0,0.06,N,7
WKNEkP5D-29zn,24,24000,Rent,0,Education,A,11500,7.51,1,0.48,N,3
pMAiuASI-g8Cy,26,36000,Mortgage,10,Personal,B,10000,9.88,0,0.28,N,3
JcLdv6vp-3emk,24,42000,Rent,2,Venture,C,1000,13.16,0,0.02,N,2
WO4bF6sy-1on4,24,154000,Mortgage,8,Debtconsolidation,A,6000,5.79,0,0.04,N,4
P5Yany8I-Cxni,24,39828,Own,NULL,Medical,B,3000,8.88,0,0.08,N,4
WhI6vOuf-NwlA,21,24996,Rent,6,Debtconsolidation,C,6000,13.61,0,0.24,N,2
ILyU2IZi-y3BZ,24,53184,Mortgage,8,Personal,B,13500,10.99,0,0.25,N,4
xnSS7geq-QKi7,31,29766,Mortgage,15,Homeimprovement,A,13900,8.94,0,0.47,N,8
txNhZjSU-JBot,22,41000,Rent,3,Debtconsolidation,C,15000,12.73,1,0.37,N,3
wTPSG1Ak-zh1L,38,12000,Own,NULL,Education,A,4800,7.29,1,0.4,N,12
96xQWunS-czdl,24,100000,Mortgage,2,Education,B,7700,10.74,0,0.08,N,2
18jAoSLh-f3Mk,37,75996,Mortgage,2,Debtconsolidation,A,4400,NULL,0,0.06,N,17
NQgoKYxa-dk3U,24,80000,Mortgage,0,Personal,A,6000,8.59,0,0.07,N,4
GfRUExbk-M2PR,25,56000,Mortgage,9,Venture,B,12375,11.49,0,0.22,N,4
vAo0rInN-b3od,23,78000,Mortgage,0,Medical,A,10000,6.62,0,0.13,N,2
AyRnlhYs-2sWu,37,14400,Rent,2,Personal,A,6950,7.66,1,0.48,N,13
GhzoyhqH-ItI3,21,45000,Rent,1,Personal,A,6800,5.79,0,0.15,N,3
ckyUnTYi-nzT3,22,69000,Mortgage,4,Education,A,1000,7.4,0,0.01,N,2
ho639GHP-JXA2,26,38400,Rent,0,Education,A,12000,8.9,1,0.31,N,4
xSG3LqU2-iPCM,33,66000,Own,16,Homeimprovement,A,3500,NULL,0,0.05,N,5
gj23azez-7Zoh,24,69764,Rent,2,Personal,D,1500,14.42,1,0.02,Y,4
USygHJGI-Y6gv,22,102000,Own,1,Medical,C,7000,12.87,0,0.07,N,3
DnfESxpE-TDsg,28,46000,Rent,3,Medical,B,12000,NULL,0,0.26,N,8
dICqJBYr-mNpN,25,41000,Rent,3,Venture,B,3000,NULL,0,0.07,N,3
ZQmMECOn-LyG7,27,46000,Mortgage,2,Personal,C,4000,12.53,1,0.09,Y,9
pZelmDmv-sord,24,56000,Mortgage,5,Venture,A,13000,8.94,0,0.23,N,3
qthfntrA-psDH,34,156000,Rent,4,Education,A,35000,NULL,0,0.22,N,5
rlXbuyyH-d03k,24,45600,Mortgage,0,Education,A,7200,6.91,0,0.16,N,2
cDRsmgU8-7MfT,23,30000,Own,1,Debtconsolidation,D,4000,15.65,0,0.13,Y,4
PFvNR4Iv-oeji,22,34000,,4,Personal,A,NULL,10.62,0,0.4,N,9
coLr56uc-t886,30,69000,Mortgage,13,Venture,B,10000,9.99,0,0.14,N,9
PB7lWWt0-AF1Y,23,45000,Rent,2,Personal,B,11200,10.59,0,0.25,N,2
MkdHSekg-JUyN,39,90000,Mortgage,2,Personal,B,4600,11.11,0,0.05,N,11
YASmP2Nf-uEej,34,60100,Mortgage,6,Education,A,1500,6.03,0,0.02,N,6
nw6IU3Fp-vfE8,44,57000,Rent,1,Personal,B,4200,NULL,0,0.07,N,11
QYdIiiZZ-h37Y,28,81000,Mortgage,0,Venture,C,5000,12.53,0,0.06,N,9
MougUP9d-JFBd,26,116600,Rent,2,Homeimprovement,C,7500,11.59,0,0.06,Y,3
a7mJsMGb-tStB,27,50000,Rent,3,Venture,D,15000,16.77,0,0.3,N,5
M3z5giYC-Ycvz,25,50160,Rent,0,Debtconsolidation,D,3000,14.42,1,0.06,N,2
PvIZgnoJ-L6Mo,24,75000,Rent,4,Homeimprovement,B,20000,8.88,0,0.27,N,3
hrLosZGs-vq6v,28,55000,Rent,4,Homeimprovement,B,12000,10.36,0,0.22,N,7
KTTBUqND-5QoD,33,54400,Mortgage,2,Medical,B,5000,11.86,1,0.08,N,9
4WcqY5mU-09ns,24,48000,Mortgage,2,Homeimprovement,A,5000,7.68,0,0.1,N,4
AmLXLkfg-NGIv,22,100000,Mortgage,6,Education,B,14350,9.99,0,0.14,N,2
r7B04ESr-k4AC,27,69000,Rent,5,Venture,E,25000,13.75,1,0.36,Y,6
HYrzPdTw-891s,22,38000,Mortgage,4,Venture,D,4000,14.42,0,0.11,Y,2
jYWoPCJh-lc7j,22,44052,Rent,3,Debtconsolidation,D,5500,NULL,1,0.12,Y,2
qvZs2ZLr-7HrQ,25,32000,Rent,9,Medical,E,15000,16.45,1,0.47,Y,2
zzurHrzs-vMLp,23,163000,Own,5,Education,B,10000,11.36,0,0.06,N,2
y4JfbRdA-CdGm,29,120000,Mortgage,5,Medical,B,9000,10.25,0,0.07,N,10
yFWLlsUT-BvHy,29,85000,Mortgage,12,Personal,B,25000,9.25,0,0.29,N,10
DFXRp4bw-xbE2,40,130000,Mortgage,0,Debtconsolidation,A,24250,6.17,0,0.19,N,16
xbgO2KbW-nRG6,26,69000,Rent,0,Debtconsolidation,F,24000,15.83,1,0.35,N,3
ooOmJf0Z-jvm9,23,NULL,Mortgage,3,Medical,C,23000,14.84,NULL,0.49,N,9
DszK5OM8-o6az,25,33000,Rent,6,Personal,B,3000,10.95,0,0.09,N,4
frX9ge5R-HC5Y,22,61200,Mortgage,6,Medical,E,16000,16.45,1,0.22,N,4
qlAkDktn-BX8O,23,74000,Own,7,Personal,D,15000,15.99,0,0.2,Y,4
KOlKci3n-Y4Gt,29,37000,Own,2,Education,A,2800,7.66,0,0.08,N,5
lGhlRoZC-8pD5,25,109000,Mortgage,5,Personal,B,15000,10.25,0,0.14,N,2
FIGu4dWy-shyJ,38,34000,Own,NULL,Homeimprovement,C,11000,13.98,0,0.32,Y,17
xLDjjE9w-8PKf,27,44000,Rent,12,Medical,D,10000,16.77,0,0.23,N,9
ICkToabL-pGQE,23,25920,Rent,4,Education,D,10000,15.58,1,0.39,N,2
UlH1TW3Y-SQiZ,26,53000,Rent,2,Venture,E,18000,17.19,1,0.34,Y,3
cr7KktJn-6Hba,26,19200,Own,0,Education,B,9250,NULL,1,0.48,N,2
S3CX3Tsi-3SPH,22,51000,Rent,6,Venture,B,5650,9.91,0,0.11,N,4
GyA4B44R-ZfuF,26,26004,Mortgage,5,Homeimprovement,B,6000,11.99,0,0.23,N,2
knHS3QG0-Adgt,27,130000,Mortgage,11,Debtconsolidation,A,10200,7.51,0,0.08,N,6
iID301bu-Xwyq,23,58000,Rent,4,Education,B,8000,10.37,0,0.14,N,2
MCRux8kW-olEu,40,36100,Rent,9,Venture,B,15250,12.53,1,0.42,N,16
CjQhulmY-EBM2,31,40000,Rent,2,Venture,C,10000,11.41,0,0.25,N,5
zRLLMKLd-FtY3,26,71820,Rent,10,Debtconsolidation,B,18000,11.83,0,0.25,N,2
UlvcCPz5-N7me,22,24000,Mortgage,5,Education,A,5000,7.9,0,0.21,N,2
6vEcoInU-fbjj,21,20000,Rent,5,Personal,C,4500,13.49,0,0.23,N,2
sHBxsO09-D3eH,27,29238,Rent,8,Homeimprovement,C,10000,12.99,1,0.34,N,6
T5j6melR-8ZmY,33,61500,Rent,7,Education,A,6000,5.79,0,0.1,N,10
oRIhSQXx-Rwsa,21,30000,Rent,0,Education,B,1000,10.99,0,0.03,N,4
O0EaGrNu-UPkf,24,130000,Mortgage,3,Debtconsolidation,B,25000,11.83,0,0.19,N,3
tO1Rn7x0-wNnf,25,84000,Mortgage,9,Medical,B,5000,10.99,0,0.06,N,2
A4rq4x3T-mJiB,27,66300,Mortgage,11,Medical,D,21000,15.62,1,0.27,Y,10
KHifbz2m-DBs6,28,34000,Rent,NULL,Personal,A,5000,7.9,1,0.15,N,5
s2zUbFph-02vr,22,48996,Rent,4,Education,C,10000,12.87,0,0.2,N,2
muE7QkAl-s5ob,29,175000,Rent,1,Personal,B,25000,10.74,0,0.14,N,5
lU3tsOQo-ohwR,24,74900,Mortgage,8,Venture,A,3500,6.39,0,0.05,N,2
us6LUALi-tZ7D,24,50000,Own,7,Homeimprovement,B,20000,12.69,0,0.4,N,2
Q2cx8mBX-IA6Z,29,60000,Rent,2,Venture,C,11200,14.22,0,0.19,Y,10
LxTpqh9l-Teuj,33,21000,Own,1,Homeimprovement,B,7750,11.83,0,0.37,N,7
2an0R63H-aIFr,31,72000,Rent,15,Homeimprovement,C,6000,13.23,0,0.08,N,5
PqudGBDR-3eAg,24,60140,Rent,2,Debtconsolidation,A,7000,8.59,0,0.12,N,4
WFlumD8G-ZUSh,27,39600,Own,7,Homeimprovement,A,9900,6.54,0,0.25,N,5
C6OPFJe2-EmuW,33,612000,Rent,NULL,Medical,C,12000,12.21,1,NULL,N,10
5cun1OgX-fYKi,28,60000,Mortgage,0,Debtconsolidation,A,16000,6.54,0,0.27,N,6
QyEhQoSS-SUJ2,27,71738,Mortgage,4,Education,B,11500,9.63,0,0.16,N,9
JnpGIexh-eQtO,31,36000,Rent,2,Venture,D,2800,16,1,0.08,N,9
PlRPSLOc-KgSu,28,35376,Mortgage,NULL,Personal,A,1500,8.49,0,0.04,N,10
HbvvwnhZ-HmYa,43,36000,Rent,4,Personal,A,10400,7.66,0,0.29,N,14
UmY2L9K6-dgKD,33,88296,Mortgage,0,Debtconsolidation,E,15000,15.88,1,0.17,N,8
yaDRZcQl-707P,36,64000,Mortgage,20,Debtconsolidation,E,6800,18.39,1,0.11,Y,12
LZuEl6ro-4EKD,27,45000,Own,9,Personal,A,12000,6.03,0,0.27,N,5
Djvm6sIe-QGfG,34,45204,Mortgage,4,Personal,A,5000,9.63,0,0.11,N,9
WjTiSAxj-YQap,31,60000,Mortgage,15,Debtconsolidation,B,5100,10.75,0,0.09,N,8
sxqWg3J0-mh7h,22,50000,Mortgage,6,Personal,B,8000,11.12,0,0.16,N,3
xCDrrx4M-zQzR,26,76000,Rent,6,Personal,C,8000,13.11,0,0.11,N,3
